,Code,First_name,Last_name,Team,Nation,Position,Rating
391,atkinca01,Cam,Atkinson,CBJ,US,RW,0.8725917771703142
392,baertsv01,Sven,Baertschi,VAN,CH,LW,0.8016953593469338
393,barrity01,Tyson,Barrie,COL,CA,D,0.8608857859035454
394,bennjo01,Jordie,Benn,MTL,CA,D,0.7676269684723415
395,bollibr01,Brandon,Bollig,CGY,US,LW,0.671953939302946
396,borowma01,Mark,Borowiecki,OTT,CA,D,0.7741030789480856
397,borturo01,Robert,Bortuzzo,STL,CA,D,0.7527443598672365
398,bourqga01,Gabriel,Bourque,COL,CA,LW,0.7456999792945298
399,brownjt01,J.T.,Brown,TOT,US,RW,0.729749047766985
400,cizikca01,Casey,Cizikas,NYI,CA,C,0.8030247308645864
401,connobr01,Brett,Connolly,WSH,CA,RW,0.7651306841176363
402,coutuse01,Sean,Couturier,PHI,CA,C,0.8956323614892158
403,dehaaca01,Calvin,de Haan,NYI,CA,D,0.8141875559865631
404,desprsi01,Simon,Despres,ANA,CA,D,0.7722671058170566
405,dillobr01,Brenden,Dillon,SJS,CA,D,0.7716315735304311
406,dumonga01,Gabriel,Dumont,TOT,CA,C,0.7050100447113246
407,eakinco01,Cody,Eakin,VEG,CA,C,0.7713158591638104
408,ekholma01,Mattias,Ekholm,NSH,SE,D,0.8359866592256207
409,elliost01,Stefan,Elliott,TOT,CA,D,0.7346291961063546
410,ellisry01,Ryan,Ellis,NSH,CA,D,0.8787708282536306
411,emelial01,Alexei,Emelin,NSH,RU,D,0.766564372774915
412,faulkju01,Justin,Faulk,CAR,US,D,0.8585269133625739
413,foligma01,Marcus,Foligno,MIN,US,LW,0.7837539630832211
414,garbury01,Ryan,Garbutt,ANA,CA,C,0.6999213532106586
415,gardija01,Jake,Gardiner,TOR,US,D,0.8466269403643284
416,golouco01,Cody,Goloubef,COL,CA,D,0.7272890517260076
417,gudbrer01,Erik,Gudbranson,VAN,CA,D,0.7427940966225338
418,hagelca01,Carl,Hagelin,PIT,SE,LW,0.8083951926311095
419,hayesji01,Jimmy,Hayes,NJD,US,RW,0.7244641324537564
420,hoffmmi02,Mike,Hoffman,OTT,CA,C,0.8612287580226761
421,hollape01,Peter,Holland,NYR,CA,C,0.7128431478126666
422,johanry01,Ryan,Johansen,NSH,CA,C,0.878416556548343
423,josiro01,Roman,Josi,NSH,CH,D,0.8997266036760485
424,kassiza01,Zack,Kassian,EDM,CA,RW,0.7506094098139429
425,krugto01,Torey,Krug,BOS,US,D,0.8784599169168222
426,landean01,Anton,Lander,EDM,SE,C,0.7298848420407356
427,landega01,Gabriel,Landeskog,COL,SE,LW,0.8701691614661891
428,larssad01,Adam,Larsson,EDM,SE,D,0.8225553457895527
429,malonbr01,Brad,Malone,CAR,CA,C,0.6930103025354746
430,mannibr01,Brandon,Manning,PHI,CA,D,0.770452216839808
431,maroopa01,Patrick,Maroon,TOT,US,LW,0.8307928327118853
432,mcnabbr01,Brayden,McNabb,VEG,CA,D,0.7894852346654662
433,nashri02,Riley,Nash,BOS,CA,C,0.8180202542797007
434,nolanjo01,Jordan,Nolan,BUF,CA,C,0.6926122487869251
435,nugenry01,Ryan,Nugent-Hopkins,EDM,CA,C,0.8568850604586176
436,nyquigu01,Gustav,Nyquist,DET,SE,RW,0.8294651791333887
437,orlovdm01,Dmitry,Orlov,WSH,RU,D,0.8250849556862307
438,proutda01,Dalton,Prout,TOT,CA,D,0.7388989345414334
439,readma01,Matt,Read,PHI,CA,RW,0.7382927512001903
440,rinalza01,Zac,Rinaldo,ARI,CA,C,0.6876485219117126
441,saadbr01,Brandon,Saad,CHI,US,LW,0.8320761796209931
442,savarda01,David,Savard,CBJ,CA,D,0.8146523662226697
443,scheima01,Mark,Scheifele,WPG,CA,C,0.9165183452790737
444,schwaja01,Jaden,Schwartz,STL,CA,C,0.8877447302100893
445,shawan01,Andrew,Shaw,MTL,CA,C,0.8141985222161551
446,sheahri01,Riley,Sheahan,TOT,CA,C,0.7724886184876032
447,smithbr05,Brendan,Smith,NYR,CA,D,0.743841001141481
448,smithcr01,Craig,Smith,NSH,US,C,0.8106608749068641
449,smithre01,Reilly,Smith,VEG,CA,RW,0.8768033001746741
450,smithde06,Devante,Smith-Pelly,WSH,CA,RW,0.752534537727047
451,stonemi01,Michael,Stone,CGY,CA,D,0.7765994139694608
452,zibanmi01,Mika,Zibanejad,NYR,SE,C,0.8604497120093091
453,zolniha01,Harry,Zolnierczyk,NSH,CA,LW,0.6687267226155705
454,zuckeja01,Jason,Zucker,MIN,US,LW,0.8645125582217983
455,arcobma01,Mark,Arcobello,TOR,US,RW,0.7126087328497752
456,barbema01,Mark,Barberio,COL,CA,D,0.7772314389992241
457,beaulna01,Nathan,Beaulieu,BUF,CA,D,0.7534813418736619
458,bennebe01,Beau,Bennett,NJD,US,RW,0.7711072201293867
459,bjugsni01,Nick,Bjugstad,FLA,US,C,0.8109112709197045
460,brodijo01,Jonas,Brodin,MIN,SE,D,0.7911441625352456
461,chiasal01,Alex,Chiasson,WSH,CA,RW,0.736516589341248
462,conacco01,Cory,Conacher,TBL,CA,LW,0.7605676532032299
463,corrafr01,Frank,Corrado,TOR,CA,D,0.7113835660036707
464,coylech01,Charlie,Coyle,MIN,US,C,0.8479275890755932
465,dekeyda01,Danny,DeKeyser,DET,US,D,0.7762367873707996
466,dziurda01,David,Dziurzynski,OTT,Other,LW,0.7563679502117806
467,etemem01,Emerson,Etem,TOT,US,RW,0.7538597558845406
468,flynnbr01,Brian,Flynn,MTL,US,RW,0.7392645203053856
469,forsbfi01,Filip,Forsberg,NSH,SE,C,0.8899717374331186
470,galchal01,Alex,Galchenyuk,MTL,US,C,0.8382924721250353
471,gallabr01,Brendan,Gallagher,MTL,CA,RW,0.8631500349278156
472,geliner01,Eric,Gelinas,COL,CA,D,0.6643710151378898
473,granlmi01,Mikael,Granlund,MIN,FI,C,0.8946969193150683
474,grantde01,Derek,Grant,ANA,CA,C,0.7242753301781009
475,grigomi01,Mikhail,Grigorenko,COL,RU,C,0.7429404832129065
476,grybaer01,Eric,Gryba,EDM,CA,D,0.7485813312906074
477,gudasra01,Radko,Gudas,PHI,CS,D,0.8167809142629331
478,hamildo01,Dougie,Hamilton,CGY,CA,D,0.8634340113086775
479,hicketh01,Thomas,Hickey,NYI,CA,D,0.7840279511665715
480,howdequ01,Quinton,Howden,FLA,CA,C,0.7102357122682693
481,huberjo01,Jonathan,Huberdeau,FLA,CA,C,0.8918346691505561
482,irwinma01,Matt,Irwin,NSH,CA,D,0.7415864514656954
483,jaskidm01,Dmitrij,Jaskin,STL,RU,RW,0.7710383487196751
484,johnsty01,Tyler,Johnson,TBL,US,C,0.8493366541721015
485,jordami01,Michal,Jordan,CAR,CS,D,0.6629996476600687
486,killoal01,Alex,Killorn,TBL,CA,C,0.828996252767429
487,komarle01,Leo,Komarov,TOR,RU,C,0.815159342953676
488,kostkmi01,Mike,Kostka,OTT,CA,D,0.6949307406681628
489,kreidch01,Chris,Kreider,NYR,US,C,0.8595988727729309
490,larssjo02,Johan,Larsson,BUF,SE,LW,0.7599032474040476
491,laughsc01,Scott,Laughton,PHI,CA,C,0.7525920829315269
492,leean01,Anders,Lee,NYI,US,C,0.8549299464013449
493,audymjo01,Jon,Marchessault,VEG,CA,C,0.8729265890578204
494,mattest02,Stefan,Matteau,TOT,US,LW,0.6556923285307306
495,millejt01,J.T.,Miller,TOT,US,C,0.8514597041279877
496,murphry01,Ryan,Murphy,MIN,CA,D,0.721621043348559
497,oleksja01,Jamie,Oleksiak,TOT,CA,D,0.7618078731322504
498,oleksst01,Steven,Oleksy,PIT,US,D,0.7450591391809925
499,pageaje01,Jean-Gabriel,Pageau,OTT,CA,C,0.8203771729649323
500,palaton01,Ondrej,Palat,TBL,CS,LW,0.8666410490637517
501,panikri01,Richard,Panik,TOT,CS,RW,0.8168343567090005
502,patergr01,Greg,Pateryn,DAL,US,D,0.7871096507559874
503,pelusan01,Anthony,Peluso,WPG,CA,RW,0.6859501007260878
504,petroal01,Alexander,Petrovic,FLA,CA,D,0.7727781410211589
505,pysykma01,Mark,Pysyk,FLA,CA,D,0.7679940141484304
506,rakelri01,Rickard,Rakell,ANA,SE,RW,0.8806504679038792
507,redmoza01,Zach,Redmond,MTL,US,D,0.772124515379454
508,roussan01,Antoine,Roussel,DAL,FR,LW,0.7919539712974227
509,ruhwech01,Chad,Ruhwedel,PIT,US,D,0.7425130607032557
510,schrojo01,Jordan,Schroeder,CBJ,US,C,0.679649694123565
511,schulju01,Justin,Schultz,PIT,CA,D,0.826862366002896
512,sgarbmi01,Michael,Sgarbossa,TOT,CA,C,0.7328730930420831
513,shoredr01,Drew,Shore,VAN,US,C,0.6787404562282598
514,silfvja01,Jakob,Silfverberg,ANA,SE,LW,0.8553511259241786
515,soderca01,Carl,Soderberg,COL,SE,C,0.7949258753273937
516,spoonry01,Ryan,Spooner,TOT,CA,C,0.822831350029362
517,stonema01,Mark,Stone,OTT,CA,RW,0.9127717305681834
518,sustran01,Andrej,Sustr,TBL,CS,D,0.7418344620405578
519,tarasvl01,Vladimir,Tarasenko,STL,RU,RW,0.8863164398414751
520,tennyma01,Matt,Tennyson,BUF,US,D,0.6643417607823872
521,terrych01,Chris,Terry,MTL,CA,LW,0.7328237281168839
522,toffoty01,Tyler,Toffoli,LAK,CA,C,0.8430207346389107
523,vatansa01,Sami,Vatanen,TOT,FI,D,0.8377203435974081
524,watsoau01,Austin,Watson,NSH,US,LW,0.7738165266129605
525,yakupna01,Nail,Yakupov,COL,RU,RW,0.7325614818439191
526,archida02,Darren,Archibald,VAN,CA,RW,0.8041614476023514
527,barkoal01,Aleksander,Barkov,FLA,FI,C,0.9170472930752411
528,bouchre01,Reid,Boucher,VAN,US,C,0.7431383541272368
529,bournmi01,Michael,Bournival,TBL,CA,LW,0.7628425423468633
530,careypa01,Paul,Carey,NYR,US,C,0.7038903177122969
531,carrico01,Connor,Carrick,TOR,US,D,0.7367865750325601
532,cecico01,Cody,Ceci,OTT,CA,D,0.7907898739484363
533,chapumi01,Michael,Chaput,VAN,CA,C,0.6964142439113614
534,chiarbe01,Ben,Chiarot,WPG,CA,D,0.7519039613154317
535,connake01,Kevin,Connauton,ARI,CA,D,0.7384504987981587
536,deslani01,Nicolas,Deslauriers,MTL,CA,LW,0.7236349879936993
537,dumbama01,Mathew,Dumba,MIN,CA,D,0.8404645054114035
538,dumoubr01,Brian,Dumoulin,PIT,US,D,0.7835971769212252
539,fastje01,Jesper,Fast,NYR,SE,RW,0.8004666775686982
540,fedunta01,Taylor,Fedun,BUF,CA,D,0.7485833484699267
541,ferrala01,Landon,Ferraro,TOT,CA,C,0.685213200340554
542,folinch01,Christian,Folin,LAK,SE,D,0.7540696087226505
543,fontaju01,Justin,Fontaine,MIN,CA,RW,0.7338917483488386
544,gaudrjo01,Johnny,Gaudreau,CGY,US,LW,0.9000939613238444
545,gazdilu01,Luke,Gazdic,NJD,CA,LW,0.6273342248168494
546,gibbobr02,Brian,Gibbons,NJD,US,C,0.8152360930895977
547,girgeze01,Zemgus,Girgensons,BUF,LV,C,0.7410444780004535
548,glendlu01,Luke,Glendening,DET,US,C,0.7822254920012877
549,gormlbr01,Brandon,Gormley,COL,CA,D,0.6406055898007146
550,granbpe01,Petter,Granberg,NSH,SE,D,0.6864493626336075
551,granlma01,Markus,Granlund,VAN,FI,C,0.7520874236437501
552,hamilfr01,Freddie,Hamilton,TOT,CA,C,0.6781038272194808
553,haulaer01,Erik,Haula,VEG,FI,LW,0.8383751801914432
554,hertlto01,Tomas,Hertl,SJS,CZ,C,0.8585594056795995
555,huntbr01,Brad,Hunt,VEG,CA,D,0.7971820740599309
556,jarnkca01,Calle,Jarnkrok,NSH,SE,C,0.8051876104147563
557,jennebo01,Boone,Jenner,CBJ,CA,C,0.8454913795722367
558,jonesse01,Seth,Jones,CBJ,US,D,0.8757995781103697
559,jurcoto01,Tomas,Jurco,CHI,CS,RW,0.7338798353573904
560,klefbos01,Oscar,Klefbom,EDM,SE,D,0.8286699132244626
561,knighco01,Corban,Knight,FLA,CA,C,0.7364433660693179
562,kucheni01,Nikita,Kucherov,TBL,RU,RW,0.9249570089807936
563,kuzneev01,Evgeny,Kuznetsov,WSH,RU,C,0.8906779039091676
564,lattami01,Michael,Latta,WSH,CA,C,0.7133022113388517
565,leivojo01,Josh,Leivo,TOR,CA,LW,0.7980386901302845
566,lessilu01,Lucas,Lessio,MTL,CA,LW,0.7281503354110691
567,lindhel01,Elias,Lindholm,CAR,SE,C,0.8588274731820649
568,lindhha01,Hampus,Lindholm,ANA,SE,D,0.8458356431696961
569,maattol01,Olli,Maatta,PIT,FI,D,0.7888200947838784
570,mackina01,Nathan,MacKinnon,COL,CA,C,0.897353025690094
571,marchal01,Alexey,Marchenko,TOT,RU,D,0.7484932826506607
572,marinma01,Martin,Marincin,TOR,CS,D,0.7594100342237843
573,mayfisc01,Scott,Mayfield,NYI,US,D,0.778053746271167
574,mccabja01,Jake,McCabe,BUF,US,D,0.7720665637121871
575,mcilrdy01,Dylan,McIlrath,NYR,CA,D,0.73306668341322
576,mckeggr01,Greg,McKegg,PIT,CA,C,0.7040075271073689
577,megnaja01,Jayson,Megna,VAN,US,C,0.7081459103548139
578,melchju01,Julian,Melchiori,WPG,CA,D,0.7024778629091655
579,merrijo01,Jonathon,Merrill,VEG,US,D,0.7224715555772951
580,milleke03,Kevan,Miller,BOS,US,D,0.8058827511054533
581,monahse01,Sean,Monahan,CGY,CA,C,0.8775612731046952
582,murphco02,Connor,Murphy,CHI,US,D,0.7781944037928661
583,murrary01,Ryan,Murray,CBJ,CA,D,0.7835566632894296
584,namesvl01,Vladislav,Namestnikov,TOT,RU,C,0.8100813800407779
585,nelsobr01,Brock,Nelson,NYI,US,C,0.7931094794997193
586,nemetpa01,Patrik,Nemeth,COL,SE,D,0.7645562711417089
587,nichuva01,Valeri,Nichushkin,DAL,RU,RW,0.7789053139419255
588,nietoma01,Matthew,Nieto,COL,US,LW,0.7657383035693018
589,nordsjo02,Joakim,Nordstrom,CAR,SE,C,0.7321413460264488
590,ouellxa01,Xavier,Ouellet,DET,FR,D,0.7368540555589269
591,paquece01,Cedric,Paquette,TBL,CA,C,0.7428589148213987
592,pearsta01,Tanner,Pearson,LAK,CA,LW,0.8332652027855618
593,pitlity01,Tyler,Pitlick,DAL,US,C,0.7854460487296197
594,pulkkte01,Teemu,Pulkkinen,TOT,FI,RW,0.6848627919318999
595,rafflmi01,Michael,Raffl,PHI,AT,LW,0.763635787870149
596,rattity01,Ty,Rattie,EDM,CA,RW,0.8129179704334158
597,riellmo01,Morgan,Rielly,TOR,CA,D,0.845439752164895
598,ristora01,Rasmus,Ristolainen,BUF,FI,D,0.8778759369502729
599,schmina01,Nate,Schmidt,VEG,US,D,0.8135167914394281
600,sislomi01,Mike,Sislo,NJD,US,RW,0.7113934920689535
601,sissoco01,Colton,Sissons,NSH,CA,C,0.7858139618568014
602,sproury01,Ryan,Sproul,NYR,CA,D,0.7285435474060649
603,stollka01,Karl,Stollery,NJD,CA,D,0.7738586456134987
604,stromry01,Ryan,Strome,EDM,CA,C,0.7859307932801347
605,szwarjo01,Jordan,Szwarz,BOS,CA,RW,0.7380993873624057
606,teravte01,Teuvo,Teravainen,CAR,FI,C,0.8565832268625109
607,trochvi01,Vincent,Trocheck,FLA,US,C,0.9015057768795992
608,trotmza01,Zach,Trotman,BOS,US,D,0.7651491209094742
609,troubja01,Jacob,Trouba,WPG,US,D,0.8502718988037339
610,veyli01,Linden,Vey,VAN,CA,RW,0.7515996377592636
611,warsoda01,David,Warsofsky,COL,US,D,0.726079928755425
612,wilsoga01,Garrett,Wilson,FLA,CA,LW,0.6378985881801837
613,wilsoto01,Tom,Wilson,WSH,CA,RW,0.7981610798252599
614,wothety01,Tyler,Wotherspoon,CGY,CA,D,0.729701952079423
615,zadorni01,Nikita,Zadorov,COL,RU,D,0.7729577285994512
616,altma01,Mark,Alt,TOT,US,D,0.6524012384433832
617,anderjo05,Josh,Anderson,CBJ,CA,RW,0.812375573678196
618,andrean01,Andy,Andreoff,LAK,CA,LW,0.6996643664657796
619,andrisv01,Sven,Andrighetto,COL,CH,RW,0.7985882081837479
620,armiajo01,Joel,Armia,WPG,FI,RW,0.7924497659164287
621,arvidvi01,Viktor,Arvidsson,NSH,SE,LW,0.8494054470019061
622,bellepi01,Pierre-Edouard,Bellemare,VEG,FR,LW,0.7385034632322411
623,bennesa01,Sam,Bennett,CGY,CA,C,0.7749359545183236
624,biegaal01,Alex,Biega,VAN,CA,D,0.7345367949651467
625,bitetan01,Anthony,Bitetto,NSH,US,D,0.6974202708135622
626,brownpa02,Patrick,Brown,CAR,US,C,0.6292056578808992
627,burakan01,Andre,Burakovsky,WSH,AT,LW,0.8002004997652409
628,clendad01,Adam,Clendening,NYR,US,D,0.7526485788251362
629,coppan01,Andrew,Copp,WPG,US,C,0.7731785894541777
630,cousini01,Nick,Cousins,ARI,CA,C,0.7643183568458427
631,dahlbkl01,Klas,Dahlbeck,CAR,SE,D,0.719614962312493
632,danauph01,Phillip,Danault,MTL,CA,LW,0.8248711967044065
633,danoma01,Marko,Dano,WPG,AT,C,0.7365769256949989
634,davidbr01,Brandon,Davidson,TOT,CA,D,0.7450905589688972
635,delarja01,Jacob,de La Rose,MTL,SE,LW,0.7176942218670486
636,draisle01,Leon,Draisaitl,EDM,DE,C,0.9024082837246432
637,drouijo01,Jonathan,Drouin,MTL,CA,LW,0.8297792353366257
638,duclaan01,Anthony,Duclair,TOT,CA,LW,0.7660942916215652
639,ekblaaa01,Aaron,Ekblad,FLA,CA,D,0.821882158765392
640,everbde01,Dennis,Everberg,COL,SE,RW,0.6227501695902766
641,farnhbo01,Bobby,Farnham,TOT,US,LW,0.7231944739671675
642,ferlami01,Micheal,Ferland,CGY,CA,LW,0.8020284967398367
643,fialake01,Kevin,Fiala,NSH,CH,LW,0.7989767240867629
644,galiest01,Stanislav,Galiev,WSH,RU,RW,0.687301623220948
645,gaudety01,Tyler,Gaudet,ARI,CA,C,0.7257683171503035
646,goodrba01,Barclay,Goodrow,SJS,CA,RW,0.7571070477160672
647,gostish01,Shayne,Gostisbehere,PHI,US,D,0.8692899702518189
648,graovty01,Tyler,Graovac,MIN,CA,C,0.668503427809715
649,griffse01,Seth,Griffith,BUF,CA,C,0.6825489437236281
650,grimaro01,Rocco,Grimaldi,FLA,US,C,0.7125874837407153
651,harrisc01,Scott,Harrington,CBJ,CA,D,0.7139769479132488
652,hartmry01,Ryan,Hartman,TOT,US,RW,0.7963841231117557
653,hayeske01,Kevin,Hayes,NYR,US,RW,0.8244654634557838
654,helgese01,Seth,Helgeson,NJD,US,D,0.6638733495389926
655,horvabo01,Bo,Horvat,VAN,CA,C,0.8544279155758097
656,jokipjy01,Jyrki,Jokipakka,TOT,FI,D,0.7141368853028744
657,joorijo01,Josh,Jooris,TOT,CA,C,0.7235657875114964
658,karlsme01,Melker,Karlsson,SJS,SE,C,0.7698032207191404
659,karlswi01,William,Karlsson,VEG,SE,C,0.8358806189184209
660,klingjo01,John,Klingberg,DAL,SE,D,0.8900219030451851
661,koekksl01,Slater,Koekkoek,TBL,CA,D,0.7235600150569101
662,kulakbr01,Brett,Kulak,CGY,CA,D,0.7078485752913978
663,lazarcu01,Curtis,Lazar,CGY,CA,C,0.7195008515582059
664,lehtejo01,Jori,Lehtera,PHI,FI,C,0.730428288005739
665,lindbos02,Oscar,Lindberg,VEG,SE,C,0.744427607992825
666,lowryad01,Adam,Lowry,WPG,US,LW,0.8372086788330225
667,mansojo01,Josh,Manson,ANA,US,D,0.8348525586825972
668,martijo01,Jordan,Martinook,ARI,CA,LW,0.7653253445387138
669,mckencu01,Curtis,McKenzie,DAL,CA,LW,0.773544175527926
670,morrojo02,Joseph,Morrow,TOT,CA,D,0.7328861134205213
671,muellmi01,Mirco,Mueller,NJD,CH,D,0.6827696089619797
672,nesteni01,Nikita,Nesterov,TOT,RU,D,0.7424238159163423
673,nestran01,Andrej,Nestrasil,CAR,CS,RW,0.7732428144682921
674,noesest01,Stefan,Noesen,NJD,US,RW,0.7886144569421347
675,nurseda01,Darnell,Nurse,EDM,CA,D,0.798893557862074
676,oestejo01,Jordan,Oesterle,CHI,US,D,0.7901942540575964
677,pakarii01,Iiro,Pakarinen,EDM,FI,RW,0.7098862482223816
678,pastrda01,David,Pastrnak,BOS,CZ,RW,0.893327427645342
679,poulide01,Derrick,Pouliot,VAN,CA,D,0.7378818173314802
680,princsh01,Shane,Prince,NYI,US,C,0.7018722940916429
681,puempma01,Matt,Puempel,TOT,CA,LW,0.6929209187242504
682,raskvi01,Victor,Rask,CAR,SE,C,0.8195725816585212
683,reinhgr01,Griffin,Reinhart,EDM,CA,D,0.6952328576475033
684,reinhsa01,Sam,Reinhart,BUF,CA,C,0.8394128985627369
685,riedeto01,Tobias,Rieder,TOT,DE,C,0.7833849912183491
686,ritchbr01,Brett,Ritchie,DAL,CA,RW,0.771310843020303
687,rustbr01,Bryan,Rust,PIT,US,RW,0.8337746573961857
688,rycheke01,Kerby,Rychel,CBJ,US,LW,0.7427057989211935
689,salommi01,Miikka,Salomaki,NSH,FI,RW,0.7609304269274552
690,schalti01,Tim,Schaller,BOS,US,LW,0.7754448272962609
691,sekacji01,Jiri,Sekac,TOT,CS,LW,0.7056063520450453
692,severda01,Damon,Severson,NJD,CA,D,0.779236401657773
693,shoreni01,Nick,Shore,TOT,US,C,0.7703928499118903
694,siemedu01,Duncan,Siemens,COL,CA,D,0.746289530358154
695,tiernch01,Chris,Tierney,SJS,CA,C,0.7913610080009741
696,vanritr01,Trevor,van Riemsdyk,CAR,US,D,0.7762700018816208
697,wagnech01,Chris,Wagner,TOT,US,C,0.7291035814689535
698,wennbal01,Alexander,Wennberg,CBJ,SE,C,0.8419388046778179
699,wilsosc01,Scott,Wilson,TOT,CA,C,0.757874462335995
700,witkolu01,Luke,Witkowski,DET,US,D,0.6995922255072142
701,acciano01,Noel,Acciari,BOS,US,C,0.7611809005732263
702,archijo01,Josh,Archibald,TOT,CA,RW,0.7476172854192674
703,athanan01,Andreas,Athanasiou,DET,CA,C,0.7805904034787863
704,baileju01,Justin,Bailey,BUF,US,RW,0.7212105151683337
705,bigrach01,Chris,Bigras,COL,CA,D,0.641430139874976
706,bjorkol01,Oliver,Bjorkstrand,CBJ,DK,RW,0.8215974046037373
707,blandjo01,Joseph,Blandisi,NJD,CA,C,0.782826989428725
708,brickco01,Connor,Brickley,FLA,US,C,0.7277614348114649
709,brownco02,Connor,Brown,TOR,CA,RW,0.7698762774241832
710,carpery01,Ryan,Carpenter,TOT,US,C,0.7784820928081504
711,carrda01,Daniel,Carr,MTL,CA,LW,0.789199897457126
712,catenda01,Daniel,Catenacci,BUF,CA,C,0.6116281629895148
713,claesfr01,Fredrik,Claesson,OTT,SE,D,0.7521400492408392
714,dauphla01,Laurent,Dauphin,ARI,CA,C,0.7061920245262159
715,demeldy01,Dylan,DeMelo,SJS,CA,D,0.7749906173214622
716,digiuph01,Phillip,Di Giuseppe,CAR,CA,LW,0.7719688630558212
717,dickija01,Jason,Dickinson,DAL,CA,C,0.6551369017519192
718,dietzda01,Darren,Dietz,MTL,CA,D,0.8089010348610186
719,domima01,Max,Domi,ARI,CA,LW,0.8186647315157121
720,donskjo01,Joonas,Donskoi,SJS,FI,RW,0.8075190197326576
721,dowdni01,Nic,Dowd,TOT,US,C,0.737929546409445
722,dzingry01,Ryan,Dzingel,OTT,US,C,0.7938125320389071
723,edmunjo01,Joel,Edmundson,STL,CA,D,0.7807009191852681
724,ehlerni01,Nikolaj,Ehlers,WPG,DK,LW,0.8601117280553602
725,eicheja01,Jack,Eichel,BUF,US,C,0.8894883155944135
726,fabbrro01,Robby,Fabbri,STL,CA,C,0.8217879731351845
727,faksara01,Radek,Faksa,DAL,CZ,C,0.8218576584141779
728,forbode01,Derek,Forbort,LAK,US,D,0.7909320199767236
729,froesby01,Byron,Froese,MTL,CA,C,0.7389626214352519
730,gabriku01,Kurtis,Gabriel,MIN,CA,RW,0.5989290484982676
731,gauncbr01,Brendan,Gaunce,VAN,CA,C,0.723340764803313
732,gauthfr01,Frederik,Gauthier,TOR,CA,C,0.7189236906788448
733,goldoni01,Nikolay,Goldobin,VAN,RU,LW,0.7027391920985973
734,gourdya01,Yanni,Gourde,TBL,CA,C,0.8575395295886012
735,graveke01,Kevin,Gravel,LAK,US,D,0.7303103690852887
736,gustaer02,Erik,Gustafsson,CHI,SE,D,0.8154844161570762
737,hanifno01,Noah,Hanifin,CAR,US,D,0.7995798009558395
738,hannima01,Markus,Hannikainen,CBJ,FI,LW,0.7145722174103005
739,harpube01,Ben,Harpur,OTT,CA,D,0.668161677545457
740,hathaga01,Garnet,Hathaway,CGY,US,RW,0.7547463140101409
741,hinosvi01,Vinnie,Hinostroza,CHI,US,C,0.7962168737140185
742,hrivima01,Marek,Hrivik,NYR,CS,LW,0.7099761703332699
743,hudonch01,Charles,Hudon,MTL,CA,LW,0.8135471395322486
744,huttobe01,Ben,Hutton,VAN,CA,D,0.7321500438409915
745,hymanza01,Zach,Hyman,TOR,CA,C,0.802644082671232
746,janmama02,Mattias,Janmark,DAL,SE,C,0.7816078328064187
747,johnsst03,Stephen,Johns,DAL,US,D,0.7856123722688884
748,johnsro02,Ross,Johnston,NYI,CA,LW,0.7286613418398304
749,kalinse01,Sergey,Kalinin,NJD,RU,C,0.7052703494443051
750,kapanka01,Kasperi,Kapanen,TOR,FI,RW,0.7688686729518557
751,kemppjo01,Joonas,Kemppainen,BOS,FI,LW,0.6790565525361809
752,kerota01,Tanner,Kero,CHI,US,RW,0.7552507050691191
753,khairju01,Jujhar,Khaira,EDM,CA,LW,0.7578611376292099
754,kuhnhto01,Tom,Kuhnhackl,PIT,DE,RW,0.7585498929705263
755,kukande01,Dean,Kukan,CBJ,CH,D,0.7997145938315788
756,larkidy01,Dylan,Larkin,DET,US,C,0.8432818050692075
757,leierta01,Taylor,Leier,PHI,CA,LW,0.6955285420651425
758,leipsbr01,Brendan,Leipsic,TOT,CA,LW,0.7681937599927883
759,lernobr01,Brett,Lernout,MTL,CA,D,0.6985058149713653
760,lindees01,Esa,Lindell,DAL,FI,D,0.8042949562429429
761,manthan01,Anthony,Mantha,DET,CA,RW,0.8490394817616745
762,martian01,Andreas,Martinsen,TOT,NO,LW,0.7042015936736202
763,mathemi01,Mike,Matheson,FLA,CA,D,0.8006999043012727
764,mccanja01,Jared,McCann,FLA,CA,C,0.7504512993497723
765,mccarmi01,Michael,McCarron,MTL,US,RW,0.6946548374835138
766,mccorma01,Max,McCormick,OTT,US,LW,0.7222113074283298
767,mcdavco01,Connor,McDavid,EDM,CA,C,0.9446320665566721
768,mcginbr01,Brock,McGinn,CAR,CA,LW,0.7776449487743482
769,medveev01,Evgeny,Medvedev,PHI,RU,D,0.7776374064649818
770,merscmi01,Michael,Mersch,LAK,US,LW,0.6958201264399176
771,milanso01,Sonny,Milano,CBJ,US,LW,0.7798533543840732
772,milleco02,Colin,Miller,VEG,CA,D,0.8104594960294259
773,morrijo04,Josh,Morrissey,WPG,CA,D,0.8104708768749411
774,naklaja01,Jakub,Nakladal,CGY,CS,D,0.727291283797018
775,nelsoca01,Casey,Nelson,BUF,US,D,0.7087432970947991
776,nosekto01,Tomas,Nosek,VEG,CS,C,0.7293731211583057
777,nylanwi01,William,Nylander,TOR,SE,C,0.855639935268703
778,oneilbr01,Brian,O'Neill,NJD,US,C,0.6806557180157397
779,olofsgu01,Gustav,Olofsson,MIN,SE,D,0.7466408654155534
780,panarar01,Artemi,Panarin,CBJ,RU,LW,0.896511364580818
781,parayco01,Colton,Parayko,STL,CA,D,0.8478302973031173
