,Code,First_name,Last_name,Team,Nation,Position,Rating
388,hertlto01,Tomas,Hertl,SJS,CZ,C,0.8579576871048529
389,hicketh01,Thomas,Hickey,NYI,CA,D,0.7782352200070024
390,higgich01,Chris,Higgins,VAN,US,LW,0.6644861197807271
391,highmma01,Matthew,Highmore,CHI,CA,LW,0.7126257627539562
392,hinosvi01,Vinnie,Hinostroza,CHI,US,C,0.7877318420913322
393,hischni01,Nico,Hischier,NJD,CH,C,0.8326472688271286
394,hjalmni01,Niklas,Hjalmarsson,ARI,SE,D,0.7847480447028313
395,hodgsco01,Cody,Hodgson,NSH,CA,C,0.7428696100387863
396,hoffmmi02,Mike,Hoffman,OTT,CA,C,0.8582667561375026
397,holdeni01,Nick,Holden,TOT,CA,D,0.7964978527143313
398,hollape01,Peter,Holland,NYR,CA,C,0.7044872060672135
399,holzeko01,Korbinian,Holzer,ANA,DE,D,0.6702887500211369
400,honkaju01,Julius,Honka,DAL,FI,D,0.7146068158568848
401,horcosh01,Shawn,Horcoff,ANA,CA,C,0.7603336257736388
402,hornqpa01,Patric,Hornqvist,PIT,SE,RW,0.881325057680481
403,horvabo01,Bo,Horvat,VAN,CA,C,0.8510523029728717
404,hosanjo01,Joshua,Ho-Sang,NYI,CA,C,0.7830252489088791
405,hossama01,Marian,Hossa,CHI,CS,RW,0.8352374713397487
406,howdequ01,Quinton,Howden,FLA,CA,C,0.700417418715864
407,hrivima01,Marek,Hrivik,NYR,CS,LW,0.7239887455526072
408,huberjo01,Jonathan,Huberdeau,FLA,CA,C,0.8886905761784496
409,hudleji01,Jiri,Hudler,DAL,CS,RW,0.7620268363469738
410,hudonch01,Charles,Hudon,MTL,CA,LW,0.8090904790756235
411,huntbr01,Brad,Hunt,VEG,CA,D,0.7909880594531136
412,huntdr01,Dryden,Hunt,FLA,CA,LW,0.6711617299988735
413,hunwima01,Matt,Hunwick,PIT,US,D,0.7636853095916037
414,huttobe01,Ben,Hutton,VAN,CA,D,0.7275298225216063
415,hymanza01,Zach,Hyman,TOR,CA,C,0.8033456089281485
416,iafalal01,Alex,Iafallo,LAK,US,C,0.7858425664984493
417,iginlja01,Jarome,Iginla,TOT,CA,RW,0.7822413548992335
418,irwinma01,Matt,Irwin,NSH,CA,D,0.7353454419950153
419,jackmba01,Barret,Jackman,NSH,CA,D,0.6995126536197194
420,jagrja01,Jaromir,Jagr,CGY,CS,RW,0.7967152523554321
421,jankoma01,Mark,Jankowski,CGY,CA,C,0.7581447853876278
422,janmama02,Mattias,Janmark,DAL,SE,C,0.7754784810479167
423,jarnkca01,Calle,Jarnkrok,NSH,SE,C,0.7979231112608316
424,jaskidm01,Dmitrij,Jaskin,STL,RU,RW,0.7672638579064281
425,jennebo01,Boone,Jenner,CBJ,CA,C,0.8359757707823372
426,jenseni02,Nick,Jensen,DET,US,D,0.7562609063807495
427,jerabja01,Jakub,Jerabek,TOT,CS,D,0.7422621462722024
428,johanma03,Marcus,Johansson,NJD,SE,C,0.8204061480588464
429,johanry01,Ryan,Johansen,NSH,CA,C,0.8773186102161807
430,johnser01,Erik,Johnson,COL,US,D,0.8383615590172512
431,johnsja02,Jack,Johnson,CBJ,US,D,0.7751618043226123
432,johnsro02,Ross,Johnston,NYI,CA,LW,0.7150149831204434
433,johnsst03,Stephen,Johns,DAL,US,D,0.7781816967069227
434,johnsty01,Tyler,Johnson,TBL,US,C,0.8420059251559595
435,jokinju01,Jussi,Jokinen,TOT,FI,C,0.7945372436068647
436,jokipjy01,Jyrki,Jokipakka,TOT,FI,D,0.7022478958106441
437,jonesda01,David,Jones,TOT,CA,RW,0.7320678981010169
438,jonesse01,Seth,Jones,CBJ,US,D,0.8749762355281621
439,joorijo01,Josh,Jooris,TOT,CA,C,0.7104474257720033
440,jordami01,Michal,Jordan,CAR,CS,D,0.6580473215693233
441,josefja01,Jacob,Josefson,BUF,SE,C,0.6977388094221542
442,josiro01,Roman,Josi,NSH,CH,D,0.8969191982841109
443,jostty01,Tyson,Jost,COL,CA,C,0.7408739643296577
444,jurcoto01,Tomas,Jurco,CHI,CS,RW,0.7254786707432811
445,juulsno01,Noah,Juulsen,MTL,CA,D,0.7375387690118113
446,kadrina01,Nazem,Kadri,TOR,CA,C,0.8697643674575064
447,kalinse01,Sergey,Kalinin,NJD,RU,C,0.6940527012602964
448,kampfda01,David,Kampf,CHI,CZ,C,0.7467085648028644
449,kampfst01,Steven,Kampfer,NYR,US,D,0.703842925946007
450,kaneev01,Evander,Kane,TOT,CA,LW,0.8631356982371503
451,kanepa01,Patrick,Kane,CHI,US,RW,0.9096807777210107
452,kapanka01,Kasperi,Kapanen,TOR,FI,RW,0.7675936425669697
453,karlser01,Erik,Karlsson,OTT,SE,D,0.9265431338242665
454,karlsme01,Melker,Karlsson,SJS,SE,C,0.7572910442342441
455,karlswi01,William,Karlsson,VEG,SE,C,0.8317071550708941
456,kaseon01,Ondrej,Kase,ANA,CZ,RW,0.7991735166570666
457,kassiza01,Zack,Kassian,EDM,CA,RW,0.7410224133624089
458,keithdu01,Duncan,Keith,CHI,CA,D,0.8452894155238578
459,kellecl01,Clayton,Keller,ARI,US,C,0.8624211435027425
460,kellych01,Chris,Kelly,ANA,CA,C,0.6541428666462688
461,kempead01,Adrian,Kempe,LAK,SE,LW,0.7526865700030153
462,kempema01,Mario,Kempe,ARI,SE,C,0.7076071833642107
463,kempnmi01,Michal,Kempny,TOT,CS,D,0.7548187213988982
464,kemppjo01,Joonas,Kemppainen,BOS,FI,LW,0.6615191941637463
465,kennety01,Tyler,Kennedy,NJD,CA,C,0.7683022012619471
466,kerfoal01,Alexander,Kerfoot,COL,CA,C,0.7975981817139254
467,kerota01,Tanner,Kero,CHI,US,RW,0.7406277076619915
468,keslery01,Ryan,Kesler,ANA,US,C,0.8549503884903575
469,kesseph01,Phil,Kessel,PIT,US,RW,0.8861870290595039
470,khairju01,Jujhar,Khaira,EDM,CA,LW,0.7480015999264822
471,killoal01,Alex,Killorn,TBL,CA,C,0.8270495259250761
472,kindlja01,Jakub,Kindl,FLA,CS,D,0.7049525521469104
473,kingdw01,Dwight,King,TOT,CA,LW,0.7307993527173742
474,klefbos01,Oscar,Klefbom,EDM,SE,D,0.8250214839952265
475,kleinke01,Kevin,Klein,NYR,CA,D,0.791762108223381
476,klingjo01,John,Klingberg,DAL,SE,D,0.8888570399703918
477,klinkro01,Rob,Klinkhammer,EDM,CA,LW,0.6608762860794571
478,knighco01,Corban,Knight,FLA,CA,C,0.7232009900891411
479,koekksl01,Slater,Koekkoek,TBL,CA,D,0.7102107449548234
480,koivumi01,Mikko,Koivu,MIN,FI,C,0.8725898147437537
481,komarle01,Leo,Komarov,TOR,RU,C,0.8070639485198406
482,konectr01,Travis,Konecny,PHI,CA,C,0.8123671420045989
483,kopitan01,Anze,Kopitar,LAK,SI,C,0.9227091440395561
484,korpila01,Lauri,Korpikoski,TOT,FI,LW,0.7323886722167592
485,kostkmi01,Mike,Kostka,OTT,CA,D,0.6756759112394275
486,kreidch01,Chris,Kreider,NYR,US,C,0.8613967039085759
487,krejcda01,David,Krejci,BOS,CS,C,0.8660753847360092
488,kronwni01,Niklas,Kronwall,DET,SE,D,0.7754891494702953
489,krugema01,Marcus,Kruger,CAR,SE,C,0.7501797053440857
490,krugto01,Torey,Krug,BOS,US,D,0.8761097267530568
491,kucheni01,Nikita,Kucherov,TBL,RU,RW,0.9246159382416362
492,kuhnhto01,Tom,Kuhnhackl,PIT,DE,RW,0.7405281130938688
493,kukande01,Dean,Kukan,CBJ,CH,D,0.8057637597276897
494,kulakbr01,Brett,Kulak,CGY,CA,D,0.7014004148282837
495,kulemni01,Nikolai,Kulemin,NYI,RU,LW,0.7539121304931307
496,kulikdm01,Dmitry,Kulikov,WPG,RU,D,0.7321594838950828
497,kuninlu01,Luke,Kunin,MIN,US,C,0.719333361607191
498,kunitch01,Chris,Kunitz,TBL,CA,LW,0.8007448279612073
499,kuralse01,Sean,Kuraly,BOS,US,C,0.7597003228265011
500,kuzneev01,Evgeny,Kuznetsov,WSH,RU,C,0.8864259571841712
501,labanke01,Kevin,Labanc,SJS,US,RW,0.7990038023451755
502,labatjo01,Joseph,Labate,VAN,US,C,0.5937285617322848
503,laddan01,Andrew,Ladd,NYI,CA,LW,0.8057154511481025
504,laduepa01,Paul,Ladue,LAK,US,D,0.8012484763419996
505,laichbr01,Brooks,Laich,LAK,CA,C,0.6719021470019036
506,lainepa01,Patrik,Laine,WPG,FI,RW,0.8750315421255512
507,landean01,Anton,Lander,EDM,SE,C,0.7195920097810844
508,landega01,Gabriel,Landeskog,COL,SE,LW,0.8670384422339124
509,lappini01,Nick,Lappin,NJD,US,RW,0.6968214775816932
510,larkidy01,Dylan,Larkin,DET,US,C,0.8402095548812244
511,larseph01,Philip,Larsen,VAN,DK,D,0.7081022467238357
512,larssad01,Adam,Larsson,EDM,SE,D,0.8153127847565043
513,larssjo02,Johan,Larsson,BUF,SE,LW,0.7481841801308402
514,lattami01,Michael,Latta,WSH,CA,C,0.7036246827654874
515,laughsc01,Scott,Laughton,PHI,CA,C,0.7473013972716702
516,lazarcu01,Curtis,Lazar,CGY,CA,C,0.706562947721472
517,lecavvi01,Vincent,Lecavalier,TOT,CA,C,0.7560359384098795
518,leddyni01,Nick,Leddy,NYI,US,D,0.835612752885042
519,leean01,Anders,Lee,NYI,US,C,0.8537964319580843
520,legwada01,David,Legwand,BUF,US,C,0.6737318021118812
521,lehkoar01,Artturi,Lehkonen,MTL,FI,LW,0.7924146492656027
522,lehtejo01,Jori,Lehtera,PHI,FI,C,0.7226356971958441
523,leierta01,Taylor,Leier,PHI,CA,LW,0.689837083887725
524,leipsbr01,Brendan,Leipsic,TOT,CA,LW,0.7614390995018466
525,leivojo01,Josh,Leivo,TOR,CA,LW,0.7943689168929341
526,lernobr01,Brett,Lernout,MTL,CA,D,0.6856566172109579
527,lessilu01,Lucas,Lessio,MTL,CA,LW,0.716716548659573
528,letankr01,Kris,Letang,PIT,CA,D,0.9113547425256442
529,letesma01,Mark,Letestu,TOT,CA,C,0.7707866149686351
530,lettivi01,Vinni,Lettieri,NYR,US,C,0.7063041964991869
531,lewistr01,Trevor,Lewis,LAK,US,C,0.7955182349748954
532,lilesjo01,John-Michael,Liles,BOS,US,D,0.7505377703221017
533,lindbos01,Oskar,Lindblom,PHI,SE,LW,0.7784162681563848
534,lindbos02,Oscar,Lindberg,VEG,SE,C,0.7385005645676292
535,lindees01,Esa,Lindell,DAL,FI,D,0.7993875693629289
536,lindhan01,Anton,Lindholm,COL,SE,D,0.6808712448540466
537,lindhel01,Elias,Lindholm,CAR,SE,C,0.852581849542624
538,lindhha01,Hampus,Lindholm,ANA,SE,D,0.8470206786741926
539,littlbr01,Bryan,Little,WPG,CA,RW,0.8543545890866865
540,lovejbe01,Ben,Lovejoy,NJD,US,D,0.7603597857517104
541,lowryad01,Adam,Lowry,WPG,US,LW,0.8354017001829099
542,lucicmi01,Milan,Lucic,EDM,CA,LW,0.8422796838130712
543,lupuljo01,Joffrey,Lupul,TOR,CA,LW,0.7537801672519302
544,lyubiro01,Roman,Lyubimov,PHI,RU,LW,0.6975608465976683
545,maattol01,Olli,Maatta,PIT,FI,D,0.783159350058618
546,macdeku01,Kurtis,MacDermid,LAK,CA,D,0.6671408612544137
547,macdoan01,Andrew,MacDonald,PHI,CA,D,0.7862316741836145
548,mackede01,Derek,MacKenzie,FLA,CA,C,0.7273675773739965
549,mackina01,Nathan,MacKinnon,COL,CA,C,0.8958095083581582
550,malgide01,Denis,Malgin,FLA,CH,C,0.7553353540105888
551,malkiev01,Evgeni,Malkin,PIT,RU,C,0.924148567239936
552,malonbr01,Brad,Malone,CAR,CA,C,0.682945270909804
553,maminma01,Maxim,Mamin,FLA,RU,C,0.6950456443366647
554,mannibr01,Brandon,Manning,PHI,CA,D,0.7641392191297053
555,mansojo01,Josh,Manson,ANA,US,D,0.833231985069156
556,manthan01,Anthony,Mantha,DET,CA,RW,0.8494801072659951
557,marchal01,Alexey,Marchenko,TOT,RU,D,0.7384983552624593
558,marchbr03,Brad,Marchand,BOS,CA,LW,0.934165293060901
559,marinma01,Martin,Marincin,TOR,CS,D,0.7586883300202675
560,markoan01,Andrei,Markov,MTL,RU,D,0.8601088245080186
561,marlepa01,Patrick,Marleau,TOR,CA,C,0.8404546776528594
562,marnemi01,Mitch,Marner,TOR,CA,C,0.8759950253324478
563,maroopa01,Patrick,Maroon,TOT,US,LW,0.8276062995635937
564,martial01,Alec,Martinez,LAK,US,D,0.8272682334302903
565,martian01,Andreas,Martinsen,TOT,NO,LW,0.6912572431800315
566,martijo01,Jordan,Martinook,ARI,CA,LW,0.7607234850534385
567,martima02,Matt,Martin,TOR,CA,LW,0.7517609511148806
568,martipa01,Paul,Martin,SJS,US,D,0.7656448852472992
569,mashibr01,Brandon,Mashinter,CHI,CA,LW,0.6607968360928299
570,mathemi01,Mike,Matheson,FLA,CA,D,0.7925284374008597
571,mattest02,Stefan,Matteau,TOT,US,LW,0.6456676073820451
572,matthau01,Auston,Matthews,TOR,US,C,0.8995551057201314
573,matthsh01,Shawn,Matthias,WPG,CA,C,0.718541811163647
574,mayfisc01,Scott,Mayfield,NYI,US,D,0.7747278427640749
575,mcavoch01,Charlie,McAvoy,BOS,US,D,0.8701152103004782
576,mcbaija02,Jamie,McBain,LAK,US,D,0.7203951986620647
577,mccabja01,Jake,McCabe,BUF,US,D,0.7655120967356597
578,mccanja01,Jared,McCann,FLA,CA,C,0.7434385918252091
579,mccarmi01,Michael,McCarron,MTL,US,RW,0.6811076580803945
580,mccleja01,Jay,McClement,CAR,CA,C,0.6848018457082985
581,mccorma01,Max,McCormick,OTT,US,LW,0.7143013247200432
582,mccosia01,Ian,McCoshen,FLA,US,D,0.6824402668250399
583,mcdavco01,Connor,McDavid,EDM,CA,C,0.9440595846016523
584,mcdonry01,Ryan,McDonagh,TOT,US,D,0.8560897114384374
585,mcginbr01,Brock,McGinn,CAR,CA,LW,0.7673356202899749
586,mcginja01,Jamie,McGinn,FLA,CA,LW,0.7572005605769324
587,mcilrdy01,Dylan,McIlrath,NYR,CA,D,0.7346917450244556
588,mckeggr01,Greg,McKegg,PIT,CA,C,0.6875580734964291
589,mckencu01,Curtis,McKenzie,DAL,CA,LW,0.7661262127804116
590,mcleoco01,Cody,McLeod,TOT,CA,LW,0.6580594468877328
591,mcnabbr01,Brayden,McNabb,VEG,CA,D,0.7871425946040262
592,mcquaad01,Adam,McQuaid,BOS,CA,D,0.7338983912563155
593,medveev01,Evgeny,Medvedev,PHI,RU,D,0.7783755717094536
594,megnaja01,Jayson,Megna,VAN,US,C,0.6953356988440604
595,megnaja02,Jaycob,Megna,ANA,US,D,0.6884230082559558
596,meierti01,Timo,Meier,SJS,CH,RW,0.8037620631793195
597,melchju01,Julian,Melchiori,WPG,CA,D,0.6910001683402043
598,merrijo01,Jonathon,Merrill,VEG,US,D,0.7143417722987262
599,merscmi01,Michael,Mersch,LAK,US,LW,0.670028921779701
600,metevi01,Victor,Mete,MTL,CA,D,0.710889351408107
601,methoma01,Marc,Methot,DAL,CA,D,0.7455830393319028
602,michami01,Milan,Michalek,TOT,CS,RW,0.7837137158317982
603,michazb01,Zbynek,Michalek,ARI,CS,D,0.7007165157541563
604,milanso01,Sonny,Milano,CBJ,US,LW,0.7758990680454005
605,milleco02,Colin,Miller,VEG,CA,D,0.8137237619446589
606,milledr01,Drew,Miller,DET,US,LW,0.6810827973072262
607,millejt01,J.T.,Miller,TOT,US,C,0.8475765092746281
608,milleke03,Kevan,Miller,BOS,US,D,0.7977888791813151
609,mitchjo01,John,Mitchell,COL,CA,C,0.7098919043140928
610,mitchto01,Torrey,Mitchell,TOT,CA,C,0.7343608586490635
611,mitchwi01,Willie,Mitchell,FLA,CA,D,0.7267450722142377
612,mitchza01,Zack,Mitchell,MIN,CA,RW,0.6438254300320772
613,moentr01,Travis,Moen,DAL,CA,LW,0.6538923394319173
614,monahse01,Sean,Monahan,CGY,CA,C,0.8760242704943215
615,montobr01,Brandon,Montour,ANA,CA,D,0.7872422714633167
616,mooredo01,Dominic,Moore,TOR,CA,C,0.7431137488018805
617,moorejo01,John,Moore,NJD,US,D,0.7629373493681747
618,morrijo04,Josh,Morrissey,WPG,CA,D,0.8043658250726343
619,morrojo02,Joseph,Morrow,TOT,CA,D,0.7251553694851445
620,mottety01,Tyler,Motte,TOT,US,C,0.7137336058505195
621,moulsma01,Matt,Moulson,BUF,CA,LW,0.6733643469651107
622,muellmi01,Mirco,Mueller,NJD,CH,D,0.6737389408972221
623,murphco02,Connor,Murphy,CHI,US,D,0.7726006812264903
624,murphry01,Ryan,Murphy,MIN,CA,D,0.7132057606315644
625,murrary01,Ryan,Murray,CBJ,CA,D,0.7732242080206642
626,muzzija01,Jake,Muzzin,LAK,CA,D,0.8649064040485955
627,myersty01,Tyler,Myers,WPG,US,D,0.8270771797338236
628,naklaja01,Jakub,Nakladal,CGY,CS,D,0.7253110277769299
629,namesvl01,Vladislav,Namestnikov,TOT,RU,C,0.8069646741698663
630,nashri01,Rick,Nash,TOT,CA,LW,0.8118397077434498
631,nashri02,Riley,Nash,BOS,CA,C,0.8081865467046341
632,nealja01,James,Neal,VEG,CA,LW,0.8489407460964449
633,neilch01,Chris,Neil,OTT,CA,RW,0.6811786260992247
634,nelsobr01,Brock,Nelson,NYI,US,C,0.7860241405023747
635,nelsoca01,Casey,Nelson,BUF,US,D,0.7042288313008567
636,nemetpa01,Patrik,Nemeth,COL,SE,D,0.7545278811627385
637,nesteni01,Nikita,Nesterov,TOT,RU,D,0.7381436384141755
638,nestran01,Andrej,Nestrasil,CAR,CS,RW,0.7657229601503123
639,nichuva01,Valeri,Nichushkin,DAL,RU,RW,0.7711140804353058
640,niedeni01,Nino,Niederreiter,MIN,CH,RW,0.850737577110701
641,nielsfr01,Frans,Nielsen,DET,DK,C,0.8202601487809634
642,nietoma01,Matthew,Nieto,COL,US,LW,0.7581113724877675
643,nievecr01,Boo,Nieves,NYR,US,C,0.760071428857731
644,nikitni01,Nikita,Nikitin,EDM,RU,D,0.6845095425970497
645,niskama01,Matt,Niskanen,WSH,US,D,0.845388253899189
646,noesest01,Stefan,Noesen,NJD,US,RW,0.7871643410109178
647,nolanjo01,Jordan,Nolan,BUF,CA,C,0.6784874439231824
648,nordsjo02,Joakim,Nordstrom,CAR,SE,C,0.7171032624029647
649,nosekto01,Tomas,Nosek,VEG,CS,C,0.7166695617188604
650,nugenry01,Ryan,Nugent-Hopkins,EDM,CA,C,0.8517510553746018
651,nurseda01,Darnell,Nurse,EDM,CA,D,0.7924037251919156
652,nutivma01,Markus,Nutivaara,CBJ,FI,D,0.7487376773784052
653,nylanwi01,William,Nylander,TOR,CA,C,0.8568544170650132
654,nyquigu01,Gustav,Nyquist,DET,SE,RW,0.8274895187701721
655,nystrer01,Eric,Nystrom,NSH,US,LW,0.7374062911512167
656,oduyajo01,Johnny,Oduya,TOT,SE,D,0.7488720890494398
657,oestejo01,Jordan,Oesterle,CHI,US,D,0.7836186616479952
658,ogararo01,Rob,O'Gara,TOT,US,D,0.6855782880571984
659,okposky01,Kyle,Okposo,BUF,US,RW,0.8476938563085749
660,oleksja01,Jamie,Oleksiak,TOT,CA,D,0.7522190204812497
661,oleksst01,Steven,Oleksy,PIT,US,D,0.7427131844998931
662,olofsgu01,Gustav,Olofsson,MIN,SE,D,0.7349560214945046
663,oneilbr01,Brian,O'Neill,NJD,US,C,0.6670720223397597
664,oregada01,Daniel,O'Regan,TOT,DE,C,0.6978111274512772
665,oreilca01,Cal,O'Reilly,BUF,CA,C,0.6419942371624989
666,oreilry01,Ryan,O'Reilly,BUF,CA,C,0.9061235791370004
667,orlovdm01,Dmitry,Orlov,WSH,RU,D,0.8221528917167744
668,orpikbr01,Brooks,Orpik,WSH,US,D,0.7583660412458975
669,oshietj01,T.J.,Oshie,WSH,US,C,0.8727317064449214
670,ottst01,Steve,Ott,TOT,CA,C,0.7055627458631412
671,ouellxa01,Xavier,Ouellet,DET,FR,D,0.7325539285644256
672,ovechal01,Alex,Ovechkin,WSH,RU,LW,0.9104683309640288
673,paajama01,Magnus,Paajarvi,TOT,SE,LW,0.7442925498296704
674,pacioma01,Max,Pacioretty,MTL,US,LW,0.8726230995471951
675,pageaje01,Jean-Gabriel,Pageau,OTT,CA,C,0.813114508768221
676,paillda01,Daniel,Paille,NYR,CA,LW,0.610174711598431
677,pakarii01,Iiro,Pakarinen,EDM,FI,RW,0.6973757113944807
678,palaton01,Ondrej,Palat,TBL,CS,LW,0.8623091684715896
679,palmiky01,Kyle,Palmieri,NJD,US,RW,0.8631313501036455
680,panarar01,Artemi,Panarin,CBJ,RU,LW,0.8987862075512495
681,panikri01,Richard,Panik,TOT,CS,RW,0.8136729808667772
682,paquece01,Cedric,Paquette,TBL,CA,C,0.7328813823570228
683,parayco01,Colton,Parayko,STL,CA,D,0.8449165744487629
684,pardyad01,Adam,Pardy,TOT,CA,D,0.7234939022297493
685,parenpi01,P.A.,Parenteau,TOT,CA,LW,0.7993877097055917
686,parisza01,Zach,Parise,MIN,US,LW,0.8460115822196491
687,pastrda01,David,Pastrnak,BOS,CZ,RW,0.8907429333838269
688,patergr01,Greg,Pateryn,DAL,US,D,0.7777111191813022
689,patrino01,Nolan,Patrick,PHI,CA,C,0.776281261250735
690,paulni01,Nick,Paul,OTT,CA,LW,0.6656596681082831
691,paveljo01,Joe,Pavelski,SJS,US,C,0.906573508943289
692,pearsta01,Tanner,Pearson,LAK,CA,LW,0.8320008894798359
693,pedanan01,Andrey,Pedan,VAN,LT,D,0.6200373242025261
694,pelecad01,Adam,Pelech,NYI,CA,D,0.766859230222658
695,pelusan01,Anthony,Peluso,WPG,CA,RW,0.6723465353246152
696,perlibr01,Brendan,Perlini,ARI,GB,LW,0.7606933929729194
697,perrema01,Mathieu,Perreault,WPG,CA,C,0.862654236641628
698,perroda01,David,Perron,VEG,CA,LW,0.8714388224800149
699,perryco01,Corey,Perry,ANA,CA,RW,0.8536984030611888
700,pescebr01,Brett,Pesce,CAR,US,D,0.8102931159298209
701,petanni01,Nic,Petan,WPG,CA,C,0.6908179553393812
702,petroal01,Alexander,Petrovic,FLA,CA,D,0.7688449064983981
703,petryje01,Jeff,Petry,MTL,US,D,0.8481641968037362
704,pettema01,Marcus,Pettersson,ANA,SE,D,0.7005554776556602
705,phanedi01,Dion,Phaneuf,TOT,CA,D,0.8051590509771548
706,pietral01,Alex,Pietrangelo,STL,CA,D,0.8888904121786431
707,pionkne01,Neal,Pionk,NYR,US,D,0.8312087060714347
708,pirribr01,Brandon,Pirri,NYR,CA,C,0.7550745865246498
709,pitlity01,Tyler,Pitlick,DAL,US,C,0.7743171370577024
710,plekato01,Tomas,Plekanec,TOT,CS,C,0.81466602380236
711,plotnse01,Sergei,Plotnikov,TOT,RU,LW,0.7009660096149886
712,pointbr01,Brayden,Point,TBL,CA,C,0.8666986726430583
713,polakro01,Roman,Polak,TOR,CS,D,0.7732352881530962
714,pominja01,Jason,Pominville,BUF,CA,RW,0.8081022416589123
715,poolmtu01,Tucker,Poolman,WPG,US,D,0.6879149202758063
716,portech01,Chris,Porter,MIN,CA,C,0.6830844480309647
717,porteke01,Kevin,Porter,PIT,US,C,0.7171486518740028
718,postmpa01,Paul,Postma,BOS,CA,D,0.6708804611887981
719,poulibe01,Benoit,Pouliot,BUF,CA,LW,0.7421181930892903
720,poulide01,Derrick,Pouliot,VAN,CA,D,0.7341195404271547
721,princsh01,Shane,Prince,NYI,US,C,0.6919448085202903
722,prossna01,Nate,Prosser,TOT,US,D,0.7091637143201247
723,proutda01,Dalton,Prout,TOT,CA,D,0.7331603022895097
724,provoiv01,Ivan,Provorov,PHI,RU,D,0.8439096770690555
725,prustbr01,Brandon,Prust,VAN,CA,LW,0.6994738059955568
726,puempma01,Matt,Puempel,TOT,CA,LW,0.6829212142692642
727,puljuje01,Jesse,Puljujarvi,EDM,SE,RW,0.7560025440583369
728,pulkkte01,Teemu,Pulkkinen,TOT,FI,RW,0.681429400590665
729,pulocry01,Ryan,Pulock,NYI,CA,D,0.7976707607337804
730,purcete01,Teddy,Purcell,LAK,CA,RW,0.7213693822448674
731,pyattto01,Tom,Pyatt,OTT,CA,C,0.7420347277298496
732,pysykma01,Mark,Pysyk,FLA,CA,D,0.7623531287457843
733,quennjo02,John,Quenneville,NJD,CA,C,0.7517992829383356
734,quincky01,Kyle,Quincey,MIN,CA,D,0.7216253840247405
735,quineal01,Alan,Quine,NYI,CA,C,0.6857999185363505
736,radulal01,Alexander,Radulov,DAL,RU,RW,0.8854439792896084
737,rafflmi01,Michael,Raffl,PHI,AT,LW,0.759749421634864
738,rakelri01,Rickard,Rakell,ANA,SE,RW,0.8778956973794766
739,randety01,Tyler,Randell,BOS,CA,RW,0.6839459182421455
740,rantami01,Mikko,Rantanen,COL,FI,RW,0.8674720746075247
741,raskvi01,Victor,Rask,CAR,SE,C,0.8098439314230788
742,rasmude01,Dennis,Rasmussen,ANA,SE,C,0.6985506788806725
743,rattity01,Ty,Rattie,EDM,CA,RW,0.8048788667244693
744,rauky01,Kyle,Rau,FLA,US,C,0.6717711187630111
745,raymoma01,Mason,Raymond,CGY,CA,LW,0.6718157088105857
746,readma01,Matt,Read,PHI,CA,RW,0.735024432728358
747,reavery01,Ryan,Reaves,TOT,CA,RW,0.71061252798812
748,redmoza01,Zach,Redmond,MTL,US,D,0.7702448811200073
749,reillmi01,Mike,Reilly,TOT,US,D,0.7036827730770415
750,reinhgr01,Griffin,Reinhart,EDM,CA,D,0.6833530788411292
751,reinhsa01,Sam,Reinhart,BUF,CA,C,0.8389401606955242
752,ribeimi01,Mike,Ribeiro,NSH,CA,C,0.7822093778539969
753,richabr01,Brad,Richards,DET,CA,C,0.7770968883140548
754,richabr02,Brad,Richardson,ARI,CA,C,0.7772685344558695
755,richami02,Mike,Richards,WSH,CA,C,0.7219344988715383
756,riedeto01,Tobias,Rieder,TOT,DE,C,0.7759063953844549
757,riellmo01,Morgan,Rielly,TOR,CA,D,0.8440238991173616
758,rinalza01,Zac,Rinaldo,ARI,CA,C,0.6730213261273684
759,ristora01,Rasmus,Ristolainen,BUF,FI,D,0.8723163734949404
760,ritchbr01,Brett,Ritchie,DAL,CA,RW,0.7721389444534279
761,ritchni01,Nick,Ritchie,ANA,CA,LW,0.7772315355679418
762,rodriev01,Evan,Rodrigues,BUF,CA,C,0.7615357990023514
763,rosloja01,Jack,Roslovic,WPG,US,C,0.7814714606021459
764,roussan01,Antoine,Roussel,DAL,FR,LW,0.7890921907116653
765,rowneca01,Carter,Rowney,PIT,CA,RW,0.7333665295708889
766,royke01,Kevin,Roy,ANA,CA,C,0.7201668322840175
767,rozsimi01,Michal,Rozsival,CHI,CS,D,0.7331456468702728
768,ruhwech01,Chad,Ruhwedel,PIT,US,D,0.7391084665785359
769,russekr01,Kris,Russell,EDM,CA,D,0.7842202338261984
770,russoro01,Robbie,Russo,DET,US,D,0.6651287129408479
771,rustbr01,Bryan,Rust,PIT,US,RW,0.833422072453688
772,ruttaja02,Jan,Rutta,CHI,CS,D,0.7857458129274788
773,ruututu01,Tuomo,Ruutu,NJD,FI,C,0.6657987864191915
774,ryanbo01,Bobby,Ryan,OTT,US,LW,0.8233903427742947
775,ryande01,Derek,Ryan,CAR,US,C,0.8190060415231414
776,ryanjo02,Joakim,Ryan,SJS,US,D,0.7657750898829736
777,rycheke01,Kerby,Rychel,CBJ,US,LW,0.7325317270803483
778,saadbr01,Brandon,Saad,CHI,US,LW,0.8311538349998143
779,salommi01,Miikka,Salomaki,NSH,FI,RW,0.7516840714089539
780,sanfoza01,Zachary,Sanford,TOT,US,LW,0.6851758393279553
