,Code,First_name,Last_name,Team,Nation,Position,Rating
390,anderjo03,Joakim,Andersson,DET,SE,C,0.6722767293998911
391,atkinca01,Cam,Atkinson,CBJ,US,RW,0.8668966406707528
392,baertsv01,Sven,Baertschi,VAN,CH,LW,0.7949723588216974
393,barrity01,Tyson,Barrie,COL,CA,D,0.8580544564707986
394,bennjo01,Jordie,Benn,MTL,CA,D,0.7577899548040785
395,bollibr01,Brandon,Bollig,CGY,US,LW,0.6571794761654658
396,borowma01,Mark,Borowiecki,OTT,CA,D,0.7651456284340339
397,borturo01,Robert,Bortuzzo,STL,CA,D,0.748310580009904
398,bourqga01,Gabriel,Bourque,COL,CA,LW,0.7294672207309997
399,brownjt01,J.T.,Brown,TOT,US,RW,0.7199531960708311
400,cizikca01,Casey,Cizikas,NYI,CA,C,0.7946452736533021
401,connobr01,Brett,Connolly,WSH,CA,RW,0.7586712352370669
402,coutuse01,Sean,Couturier,PHI,CA,C,0.8965576923878846
403,dehaaca01,Calvin,de Haan,NYI,CA,D,0.8099809880769289
404,desprsi01,Simon,Despres,ANA,CA,D,0.760112895387506
405,dillobr01,Brenden,Dillon,SJS,CA,D,0.7656030554337871
406,dumonga01,Gabriel,Dumont,TOT,CA,C,0.6926966178136073
407,eakinco01,Cody,Eakin,VEG,CA,C,0.7598193023879103
408,ekholma01,Mattias,Ekholm,NSH,SE,D,0.834009489958449
409,elliost01,Stefan,Elliott,TOT,CA,D,0.7301286781658762
410,ellisry01,Ryan,Ellis,NSH,CA,D,0.8756809121763435
411,emelial01,Alexei,Emelin,NSH,RU,D,0.7522712275884318
412,faulkju01,Justin,Faulk,CAR,US,D,0.8545492239922495
413,foligma01,Marcus,Foligno,MIN,US,LW,0.7788164844192658
414,garbury01,Ryan,Garbutt,ANA,CA,C,0.6919205705775626
415,gardija01,Jake,Gardiner,TOR,US,D,0.8434872763268081
416,golouco01,Cody,Goloubef,COL,CA,D,0.7182494376081576
417,gudbrer01,Erik,Gudbranson,VAN,CA,D,0.7314713442922498
418,hagelca01,Carl,Hagelin,PIT,SE,LW,0.8071286749543003
419,hayesji01,Jimmy,Hayes,NJD,US,RW,0.7120756176545253
420,hoffmmi02,Mike,Hoffman,OTT,CA,C,0.8585239486575234
421,hollape01,Peter,Holland,NYR,CA,C,0.7037475179432728
422,johanry01,Ryan,Johansen,NSH,CA,C,0.877116677157658
423,josiro01,Roman,Josi,NSH,CH,D,0.8966927008527569
424,kassiza01,Zack,Kassian,EDM,CA,RW,0.7405253556857755
425,krugto01,Torey,Krug,BOS,US,D,0.8768454831129818
426,landean01,Anton,Lander,EDM,SE,C,0.7212633213031944
427,landega01,Gabriel,Landeskog,COL,SE,LW,0.8678406800046232
428,larssad01,Adam,Larsson,EDM,SE,D,0.8150983861877255
429,malonbr01,Brad,Malone,CAR,CA,C,0.6841742013587095
430,mannibr01,Brandon,Manning,PHI,CA,D,0.7643721786613654
431,maroopa01,Patrick,Maroon,TOT,US,LW,0.8277307570583088
432,mcnabbr01,Brayden,McNabb,VEG,CA,D,0.7867949572330921
433,nashri02,Riley,Nash,BOS,CA,C,0.8092469000908971
434,nolanjo01,Jordan,Nolan,BUF,CA,C,0.678557573334449
435,nugenry01,Ryan,Nugent-Hopkins,EDM,CA,C,0.8514587128414542
436,nyquigu01,Gustav,Nyquist,DET,SE,RW,0.8267219563156112
437,orlovdm01,Dmitry,Orlov,WSH,RU,D,0.8230693673564307
438,proutda01,Dalton,Prout,TOT,CA,D,0.7329381412254118
439,readma01,Matt,Read,PHI,CA,RW,0.7354629499528689
440,rinalza01,Zac,Rinaldo,ARI,CA,C,0.6730483578981264
441,saadbr01,Brandon,Saad,CHI,US,LW,0.8314294554267535
442,savarda01,David,Savard,CBJ,CA,D,0.806913952758623
443,scheima01,Mark,Scheifele,WPG,CA,C,0.9142277979430892
444,schwaja01,Jaden,Schwartz,STL,CA,C,0.8880661724034994
445,shawan01,Andrew,Shaw,MTL,CA,C,0.8093564627796019
446,sheahri01,Riley,Sheahan,TOT,CA,C,0.7610728751521546
447,smithbr05,Brendan,Smith,NYR,CA,D,0.7397483589093603
448,smithcr01,Craig,Smith,NSH,US,C,0.8117950860217754
449,smithre01,Reilly,Smith,VEG,CA,RW,0.8749550064325643
450,smithde06,Devante,Smith-Pelly,WSH,CA,RW,0.7418312189394357
451,stonemi01,Michael,Stone,CGY,CA,D,0.764355837148921
452,zibanmi01,Mika,Zibanejad,NYR,SE,C,0.859308062025485
453,zolniha01,Harry,Zolnierczyk,NSH,CA,LW,0.6512656013122563
454,zuckeja01,Jason,Zucker,MIN,US,LW,0.8606856980046138
455,arcobma01,Mark,Arcobello,TOR,US,RW,0.7149204772091624
456,barbema01,Mark,Barberio,COL,CA,D,0.7745441568022764
457,beaulna01,Nathan,Beaulieu,BUF,CA,D,0.7457545205904094
458,bennebe01,Beau,Bennett,NJD,US,RW,0.7707872287308097
459,bjugsni01,Nick,Bjugstad,FLA,US,C,0.8056748540604441
460,brodijo01,Jonas,Brodin,MIN,SE,D,0.782489666360832
461,chiasal01,Alex,Chiasson,WSH,CA,RW,0.7277735497624893
462,conacco01,Cory,Conacher,TBL,CA,LW,0.7518177738192264
463,corrafr01,Frank,Corrado,TOR,CA,D,0.7082344920551711
464,coylech01,Charlie,Coyle,MIN,US,C,0.8415017279584479
465,dekeyda01,Danny,DeKeyser,DET,US,D,0.76690432914048
466,dziurda01,David,Dziurzynski,OTT,Other,LW,0.7334731747107467
467,etemem01,Emerson,Etem,TOT,US,RW,0.7447514882185333
468,flynnbr01,Brian,Flynn,MTL,US,RW,0.7210416737955735
469,forsbfi01,Filip,Forsberg,NSH,SE,C,0.88888059796144
470,galchal01,Alex,Galchenyuk,MTL,US,C,0.8327215322095796
471,gallabr01,Brendan,Gallagher,MTL,CA,RW,0.863445336964462
472,geliner01,Eric,Gelinas,COL,CA,D,0.6602918847184402
473,granlmi01,Mikael,Granlund,MIN,FI,C,0.8919303268962638
474,grantde01,Derek,Grant,ANA,CA,C,0.7119704725811948
475,grigomi01,Mikhail,Grigorenko,COL,RU,C,0.7357182721167289
476,grybaer01,Eric,Gryba,EDM,CA,D,0.746104995640912
477,gudasra01,Radko,Gudas,PHI,CS,D,0.8154858033019422
478,hamildo01,Dougie,Hamilton,CGY,CA,D,0.8642757423785914
479,hicketh01,Thomas,Hickey,NYI,CA,D,0.7776569029727657
480,howdequ01,Quinton,Howden,FLA,CA,C,0.7010733905918477
481,huberjo01,Jonathan,Huberdeau,FLA,CA,C,0.8889593237747012
482,irwinma01,Matt,Irwin,NSH,CA,D,0.7348385924900124
483,jaskidm01,Dmitrij,Jaskin,STL,RU,RW,0.7681799182938417
484,johnsty01,Tyler,Johnson,TBL,US,C,0.8418686551688249
485,jordami01,Michal,Jordan,CAR,CS,D,0.659587136039487
486,killoal01,Alex,Killorn,TBL,CA,C,0.8268580450414762
487,komarle01,Leo,Komarov,TOR,RU,C,0.8041410281277455
488,kostkmi01,Mike,Kostka,OTT,CA,D,0.68216420504318
489,kreidch01,Chris,Kreider,NYR,US,C,0.8605104913141058
490,larssjo02,Johan,Larsson,BUF,SE,LW,0.7478734668226277
491,laughsc01,Scott,Laughton,PHI,CA,C,0.7474876789378269
492,leean01,Anders,Lee,NYI,US,C,0.853381455091077
493,audymjo01,Jon,Marchessault,VEG,CA,C,0.8680047670421589
494,mattest02,Stefan,Matteau,TOT,US,LW,0.6457217053003388
495,millejt01,J.T.,Miller,TOT,US,C,0.8467782751794628
496,murphry01,Ryan,Murphy,MIN,CA,D,0.7143176072489141
497,oleksja01,Jamie,Oleksiak,TOT,CA,D,0.7521340305316353
498,oleksst01,Steven,Oleksy,PIT,US,D,0.742728692273944
499,pageaje01,Jean-Gabriel,Pageau,OTT,CA,C,0.8133120629768354
500,palaton01,Ondrej,Palat,TBL,CS,LW,0.8621586652998352
501,panikri01,Richard,Panik,TOT,CS,RW,0.8137621632957953
502,patergr01,Greg,Pateryn,DAL,US,D,0.7775311942010333
503,pelusan01,Anthony,Peluso,WPG,CA,RW,0.6726170017755864
504,petroal01,Alexander,Petrovic,FLA,CA,D,0.769197164752467
505,pysykma01,Mark,Pysyk,FLA,CA,D,0.7624412916599375
506,rakelri01,Rickard,Rakell,ANA,SE,RW,0.8783712737836653
507,redmoza01,Zach,Redmond,MTL,US,D,0.771964703643682
508,roussan01,Antoine,Roussel,DAL,FR,LW,0.7883584101965927
509,ruhwech01,Chad,Ruhwedel,PIT,US,D,0.7365722913646942
510,schrojo01,Jordan,Schroeder,CBJ,US,C,0.6698581550954124
511,schulju01,Justin,Schultz,PIT,CA,D,0.8198980910253068
512,sgarbmi01,Michael,Sgarbossa,TOT,CA,C,0.7271624304437577
513,shoredr01,Drew,Shore,VAN,US,C,0.6698553605394473
514,silfvja01,Jakob,Silfverberg,ANA,SE,LW,0.8511898442072029
515,soderca01,Carl,Soderberg,COL,SE,C,0.7862420573514828
516,spoonry01,Ryan,Spooner,TOT,CA,C,0.8168146473284686
517,stonema01,Mark,Stone,OTT,CA,RW,0.9132485541766315
518,sustran01,Andrej,Sustr,TBL,CS,D,0.7293217237860293
519,tarasvl01,Vladimir,Tarasenko,STL,RU,RW,0.8851344458622696
520,tennyma01,Matt,Tennyson,BUF,US,D,0.6541591932454813
521,terrych01,Chris,Terry,MTL,CA,LW,0.725868673322692
522,toffoty01,Tyler,Toffoli,LAK,CA,C,0.8409261875554739
523,vatansa01,Sami,Vatanen,TOT,FI,D,0.8304386055861213
524,watsoau01,Austin,Watson,NSH,US,LW,0.755972380652283
525,yakupna01,Nail,Yakupov,COL,RU,RW,0.7282378452278975
526,archida02,Darren,Archibald,VAN,CA,RW,0.7912461845176425
527,barkoal01,Aleksander,Barkov,FLA,FI,C,0.9155466966895142
528,bouchre01,Reid,Boucher,VAN,US,C,0.7387381750198531
529,bournmi01,Michael,Bournival,TBL,CA,LW,0.7540071138449581
530,careypa01,Paul,Carey,NYR,US,C,0.6905086455244652
531,carrico01,Connor,Carrick,TOR,US,D,0.7346074939764348
532,cecico01,Cody,Ceci,OTT,CA,D,0.7781656075206272
533,chapumi01,Michael,Chaput,VAN,CA,C,0.6871280056389708
534,chiarbe01,Ben,Chiarot,WPG,CA,D,0.7408151665040374
535,connake01,Kevin,Connauton,ARI,CA,D,0.730394241380272
536,deslani01,Nicolas,Deslauriers,MTL,CA,LW,0.7110717728242809
537,dumbama01,Mathew,Dumba,MIN,CA,D,0.8351138638351489
538,dumoubr01,Brian,Dumoulin,PIT,US,D,0.7787959581457782
539,fastje01,Jesper,Fast,NYR,SE,RW,0.7947265606486544
540,fedunta01,Taylor,Fedun,BUF,CA,D,0.7511527845699377
541,ferrala01,Landon,Ferraro,TOT,CA,C,0.6712487593433843
542,folinch01,Christian,Folin,LAK,SE,D,0.7442302126558286
543,fontaju01,Justin,Fontaine,MIN,CA,RW,0.723641455540021
544,gaudrjo01,Johnny,Gaudreau,CGY,US,LW,0.8987735703456601
545,gazdilu01,Luke,Gazdic,NJD,CA,LW,0.6072485132571535
546,gibbobr02,Brian,Gibbons,NJD,US,C,0.8033412509366524
547,girgeze01,Zemgus,Girgensons,BUF,LV,C,0.7350564576159058
548,glendlu01,Luke,Glendening,DET,US,C,0.7645377365525023
549,gormlbr01,Brandon,Gormley,COL,CA,D,0.6371874263633832
550,granbpe01,Petter,Granberg,NSH,SE,D,0.6681378220133591
551,granlma01,Markus,Granlund,VAN,FI,C,0.7461283630639477
552,hamilfr01,Freddie,Hamilton,TOT,CA,C,0.6662724427491087
553,haulaer01,Erik,Haula,VEG,FI,LW,0.833030528098345
554,hertlto01,Tomas,Hertl,SJS,CZ,C,0.8576185421207542
555,huntbr01,Brad,Hunt,VEG,CA,D,0.7908607994671983
556,jarnkca01,Calle,Jarnkrok,NSH,SE,C,0.7972756942275343
557,jennebo01,Boone,Jenner,CBJ,CA,C,0.8349321679995392
558,jonesse01,Seth,Jones,CBJ,US,D,0.8741512260905944
559,jurcoto01,Tomas,Jurco,CHI,CS,RW,0.7256187650656174
560,klefbos01,Oscar,Klefbom,EDM,SE,D,0.8244880774814567
561,knighco01,Corban,Knight,FLA,CA,C,0.7236612497305039
562,kucheni01,Nikita,Kucherov,TBL,RU,RW,0.9245019018904591
563,kuzneev01,Evgeny,Kuznetsov,WSH,RU,C,0.8869703836347284
564,lattami01,Michael,Latta,WSH,CA,C,0.7059969947648995
565,leivojo01,Josh,Leivo,TOR,CA,LW,0.7914323231579218
566,lessilu01,Lucas,Lessio,MTL,CA,LW,0.7166558556064021
567,lindhel01,Elias,Lindholm,CAR,SE,C,0.8529200557787
568,lindhha01,Hampus,Lindholm,ANA,SE,D,0.8476174861556324
569,maattol01,Olli,Maatta,PIT,FI,D,0.7818222153868983
570,mackina01,Nathan,MacKinnon,COL,CA,C,0.896545272595778
571,marchal01,Alexey,Marchenko,TOT,RU,D,0.7382818469319312
572,marinma01,Martin,Marincin,TOR,CS,D,0.7545962497045666
573,mayfisc01,Scott,Mayfield,NYI,US,D,0.7739947783330534
574,mccabja01,Jake,McCabe,BUF,US,D,0.7652368588060534
575,mcilrdy01,Dylan,McIlrath,NYR,CA,D,0.7319556993390325
576,mckeggr01,Greg,McKegg,PIT,CA,C,0.6859064148712428
577,megnaja01,Jayson,Megna,VAN,US,C,0.6952421370778662
578,melchju01,Julian,Melchiori,WPG,CA,D,0.6883609929771075
579,merrijo01,Jonathon,Merrill,VEG,US,D,0.714186760508691
580,milleke03,Kevan,Miller,BOS,US,D,0.7988722770247358
581,monahse01,Sean,Monahan,CGY,CA,C,0.8755183396058058
582,murphco02,Connor,Murphy,CHI,US,D,0.7729033645008747
583,murrary01,Ryan,Murray,CBJ,CA,D,0.7724936213606954
584,namesvl01,Vladislav,Namestnikov,TOT,RU,C,0.8066502174629858
585,nelsobr01,Brock,Nelson,NYI,US,C,0.7855069538108248
586,nemetpa01,Patrik,Nemeth,COL,SE,D,0.7545966332986351
587,nichuva01,Valeri,Nichushkin,DAL,RU,RW,0.7712494667335998
588,nietoma01,Matthew,Nieto,COL,US,LW,0.7583408940327026
589,nordsjo02,Joakim,Nordstrom,CAR,SE,C,0.7175295007990455
590,ouellxa01,Xavier,Ouellet,DET,FR,D,0.7315586205349593
591,paquece01,Cedric,Paquette,TBL,CA,C,0.7326552457555036
592,pearsta01,Tanner,Pearson,LAK,CA,LW,0.8311838888845812
593,pitlity01,Tyler,Pitlick,DAL,US,C,0.7738643108418235
594,pulkkte01,Teemu,Pulkkinen,TOT,FI,RW,0.6810980973108746
595,rafflmi01,Michael,Raffl,PHI,AT,LW,0.760058042112183
596,rattity01,Ty,Rattie,EDM,CA,RW,0.8049338907239525
597,riellmo01,Morgan,Rielly,TOR,CA,D,0.8411440649213389
598,ristora01,Rasmus,Ristolainen,BUF,FI,D,0.8721604764070543
599,schmina01,Nate,Schmidt,VEG,US,D,0.807496804221549
600,sislomi01,Mike,Sislo,NJD,US,RW,0.7013830805992533
601,sissoco01,Colton,Sissons,NSH,CA,C,0.7738161467486641
602,sproury01,Ryan,Sproul,NYR,CA,D,0.7236788259190835
603,stollka01,Karl,Stollery,NJD,CA,D,0.767225541445209
604,stromry01,Ryan,Strome,EDM,CA,C,0.7799043282482835
605,szwarjo01,Jordan,Szwarz,BOS,CA,RW,0.7201065173803107
606,teravte01,Teuvo,Teravainen,CAR,FI,C,0.8543640982340647
607,trochvi01,Vincent,Trocheck,FLA,US,C,0.8991650964051698
608,trotmza01,Zach,Trotman,BOS,US,D,0.7548319313000375
609,troubja01,Jacob,Trouba,WPG,US,D,0.8443235648704681
610,veyli01,Linden,Vey,VAN,CA,RW,0.74245983924384
611,warsoda01,David,Warsofsky,COL,US,D,0.7221739476377178
612,wilsoga01,Garrett,Wilson,FLA,CA,LW,0.6352155733858786
613,wilsoto01,Tom,Wilson,WSH,CA,RW,0.791753832160665
614,wothety01,Tyler,Wotherspoon,CGY,CA,D,0.7280417490639629
615,zadorni01,Nikita,Zadorov,COL,RU,D,0.7665982551755122
616,altma01,Mark,Alt,TOT,US,D,0.6448922795129365
617,anderjo05,Josh,Anderson,CBJ,CA,RW,0.8045952659039479
618,andrean01,Andy,Andreoff,LAK,CA,LW,0.686140462625776
619,andrisv01,Sven,Andrighetto,COL,CH,RW,0.7954914096958817
620,armiajo01,Joel,Armia,WPG,FI,RW,0.7844764825886357
621,arvidvi01,Viktor,Arvidsson,NSH,SE,LW,0.8461975879680524
622,bellepi01,Pierre-Edouard,Bellemare,VEG,FR,LW,0.7310268445476258
623,bennesa01,Sam,Bennett,CGY,CA,C,0.7689219513907133
624,biegaal01,Alex,Biega,VAN,CA,D,0.7305109393014985
625,bitetan01,Anthony,Bitetto,NSH,US,D,0.6831250847186034
626,brownpa02,Patrick,Brown,CAR,US,C,0.6121352113263387
627,burakan01,Andre,Burakovsky,WSH,AT,LW,0.7987651698237819
628,clendad01,Adam,Clendening,NYR,US,D,0.7520652828049241
629,coppan01,Andrew,Copp,WPG,US,C,0.7673006466378924
630,cousini01,Nick,Cousins,ARI,CA,C,0.7594584905267239
631,dahlbkl01,Klas,Dahlbeck,CAR,SE,D,0.7056812132092029
632,danauph01,Phillip,Danault,MTL,CA,LW,0.822341621098368
633,danoma01,Marko,Dano,WPG,AT,C,0.7286585011312413
634,davidbr01,Brandon,Davidson,TOT,CA,D,0.7393551946921233
635,delarja01,Jacob,de La Rose,MTL,SE,LW,0.7024040166988452
636,draisle01,Leon,Draisaitl,EDM,DE,C,0.9007609143463293
637,drouijo01,Jonathan,Drouin,MTL,CA,LW,0.8252419117691575
638,duclaan01,Anthony,Duclair,TOT,CA,LW,0.7621862784021886
639,ekblaaa01,Aaron,Ekblad,FLA,CA,D,0.8152235344227122
640,everbde01,Dennis,Everberg,COL,SE,RW,0.5996503275536504
641,farnhbo01,Bobby,Farnham,TOT,US,LW,0.7123481339600626
642,ferlami01,Micheal,Ferland,CGY,CA,LW,0.7941958793757893
643,fialake01,Kevin,Fiala,NSH,CH,LW,0.7990858285896127
644,galiest01,Stanislav,Galiev,WSH,RU,RW,0.6793164539017966
645,gaudety01,Tyler,Gaudet,ARI,CA,C,0.7246110446074286
646,goodrba01,Barclay,Goodrow,SJS,CA,RW,0.7481949948178418
647,gostish01,Shayne,Gostisbehere,PHI,US,D,0.8670642671082722
648,graovty01,Tyler,Graovac,MIN,CA,C,0.6524069342191345
649,griffse01,Seth,Griffith,BUF,CA,C,0.6800386370957232
650,grimaro01,Rocco,Grimaldi,FLA,US,C,0.7069949445990905
651,harrisc01,Scott,Harrington,CBJ,CA,D,0.7002292184807009
652,hartmry01,Ryan,Hartman,TOT,US,RW,0.7938554153939473
653,hayeske01,Kevin,Hayes,NYR,US,RW,0.8168655120392334
654,helgese01,Seth,Helgeson,NJD,US,D,0.652163717776494
655,horvabo01,Bo,Horvat,VAN,CA,C,0.8504181142817495
656,jokipjy01,Jyrki,Jokipakka,TOT,FI,D,0.7022538590191207
657,joorijo01,Josh,Jooris,TOT,CA,C,0.7106669247130059
658,karlsme01,Melker,Karlsson,SJS,SE,C,0.7568857978695609
659,karlswi01,William,Karlsson,VEG,SE,C,0.8313986867850602
660,klingjo01,John,Klingberg,DAL,SE,D,0.8884608435900925
661,koekksl01,Slater,Koekkoek,TBL,CA,D,0.7098806755684238
662,kulakbr01,Brett,Kulak,CGY,CA,D,0.7000460600862435
663,lazarcu01,Curtis,Lazar,CGY,CA,C,0.7065258763099056
664,lehtejo01,Jori,Lehtera,PHI,FI,C,0.7244317237481217
665,lindbos02,Oscar,Lindberg,VEG,SE,C,0.7367083635807413
666,lowryad01,Adam,Lowry,WPG,US,LW,0.835536565593493
667,mansojo01,Josh,Manson,ANA,US,D,0.8339909935634519
668,martijo01,Jordan,Martinook,ARI,CA,LW,0.7606073310009984
669,mckencu01,Curtis,McKenzie,DAL,CA,LW,0.7657253123876127
670,morrojo02,Joseph,Morrow,TOT,CA,D,0.7252966084108372
671,muellmi01,Mirco,Mueller,NJD,CH,D,0.673869342711862
672,nesteni01,Nikita,Nesterov,TOT,RU,D,0.7381436384141755
673,nestran01,Andrej,Nestrasil,CAR,CS,RW,0.7688263496715615
674,noesest01,Stefan,Noesen,NJD,US,RW,0.7871592691964419
675,nurseda01,Darnell,Nurse,EDM,CA,D,0.7919699516526665
676,oestejo01,Jordan,Oesterle,CHI,US,D,0.7838487013891463
677,pakarii01,Iiro,Pakarinen,EDM,FI,RW,0.6969295721928633
678,pastrda01,David,Pastrnak,BOS,CZ,RW,0.8913700325728439
679,poulide01,Derrick,Pouliot,VAN,CA,D,0.7354430856771765
680,princsh01,Shane,Prince,NYI,US,C,0.6914936090180772
681,puempma01,Matt,Puempel,TOT,CA,LW,0.6839983839948494
682,raskvi01,Victor,Rask,CAR,SE,C,0.8101347373379643
683,reinhgr01,Griffin,Reinhart,EDM,CA,D,0.6834372951151533
684,reinhsa01,Sam,Reinhart,BUF,CA,C,0.8386720621820265
685,riedeto01,Tobias,Rieder,TOT,DE,C,0.7758725697433349
686,ritchbr01,Brett,Ritchie,DAL,CA,RW,0.770948440203197
687,rustbr01,Bryan,Rust,PIT,US,RW,0.8321030990318469
688,rycheke01,Kerby,Rychel,CBJ,US,LW,0.7320671511825102
689,salommi01,Miikka,Salomaki,NSH,FI,RW,0.7530313349229434
690,schalti01,Tim,Schaller,BOS,US,LW,0.7632721669628013
691,sekacji01,Jiri,Sekac,TOT,CS,LW,0.702861910982273
692,severda01,Damon,Severson,NJD,CA,D,0.7766077063080443
693,shoreni01,Nick,Shore,TOT,US,C,0.7677298158949375
694,siemedu01,Duncan,Siemens,COL,CA,D,0.7429756395013823
695,tiernch01,Chris,Tierney,SJS,CA,C,0.7810903780992993
696,vanritr01,Trevor,van Riemsdyk,CAR,US,D,0.7688580590423633
697,wagnech01,Chris,Wagner,TOT,US,C,0.7176261606675672
698,wennbal01,Alexander,Wennberg,CBJ,SE,C,0.8390586774675827
699,wilsosc01,Scott,Wilson,TOT,CA,C,0.7505689632738063
700,witkolu01,Luke,Witkowski,DET,US,D,0.6845319346726678
701,acciano01,Noel,Acciari,BOS,US,C,0.7448077885602131
702,archijo01,Josh,Archibald,TOT,CA,RW,0.7398491071493849
703,athanan01,Andreas,Athanasiou,DET,CA,C,0.7745806853042309
704,baileju01,Justin,Bailey,BUF,US,RW,0.7099942461325637
705,bigrach01,Chris,Bigras,COL,CA,D,0.6320657933860361
706,bjorkol01,Oliver,Bjorkstrand,CBJ,DK,RW,0.8179533263619314
707,blandjo01,Joseph,Blandisi,NJD,CA,C,0.7774601478309622
708,brickco01,Connor,Brickley,FLA,US,C,0.7172493448126056
709,brownco02,Connor,Brown,TOR,CA,RW,0.7630161259210495
710,carpery01,Ryan,Carpenter,TOT,US,C,0.7724128903903098
711,carrda01,Daniel,Carr,MTL,CA,LW,0.7828829090789751
712,catenda01,Daniel,Catenacci,BUF,CA,C,0.6011567725318856
713,claesfr01,Fredrik,Claesson,OTT,SE,D,0.7469526758765331
714,dauphla01,Laurent,Dauphin,ARI,CA,C,0.6993145587367086
715,demeldy01,Dylan,DeMelo,SJS,CA,D,0.766009782939879
716,digiuph01,Phillip,Di Giuseppe,CAR,CA,LW,0.7657202691732066
717,dickija01,Jason,Dickinson,DAL,CA,C,0.6450454275715118
718,dietzda01,Darren,Dietz,MTL,CA,D,0.8065149813727726
719,domima01,Max,Domi,ARI,CA,LW,0.813555409276849
720,donskjo01,Joonas,Donskoi,SJS,FI,RW,0.8065535700958888
721,dowdni01,Nic,Dowd,TOT,US,C,0.729902987427005
722,dzingry01,Ryan,Dzingel,OTT,US,C,0.7878472568018633
723,edmunjo01,Joel,Edmundson,STL,CA,D,0.7738268792136491
724,ehlerni01,Nikolaj,Ehlers,WPG,DK,LW,0.8577275566606777
725,eicheja01,Jack,Eichel,BUF,US,C,0.8862722989043037
726,fabbrro01,Robby,Fabbri,STL,CA,C,0.8186228704849547
727,faksara01,Radek,Faksa,DAL,CZ,C,0.8157127015545876
728,forbode01,Derek,Forbort,LAK,US,D,0.7830041516311236
729,froesby01,Byron,Froese,MTL,CA,C,0.7236095812395162
730,gabriku01,Kurtis,Gabriel,MIN,CA,RW,0.5879253619907753
731,gauncbr01,Brendan,Gaunce,VAN,CA,C,0.7165417380835829
732,gauthfr01,Frederik,Gauthier,TOR,CA,C,0.703130455180428
733,goldoni01,Nikolay,Goldobin,VAN,RU,LW,0.6963609592519656
734,gourdya01,Yanni,Gourde,TBL,CA,C,0.8577772639733799
735,graveke01,Kevin,Gravel,LAK,US,D,0.7210618146675751
736,gustaer02,Erik,Gustafsson,CHI,SE,D,0.8138957245501902
737,hanifno01,Noah,Hanifin,CAR,US,D,0.7943719473021301
738,hannima01,Markus,Hannikainen,CBJ,FI,LW,0.6966465704239818
739,harpube01,Ben,Harpur,OTT,CA,D,0.6571018545566977
740,hathaga01,Garnet,Hathaway,CGY,US,RW,0.7459940663920287
741,hinosvi01,Vinnie,Hinostroza,CHI,US,C,0.7880586693649639
742,hrivima01,Marek,Hrivik,NYR,CS,LW,0.7168331141971375
743,hudonch01,Charles,Hudon,MTL,CA,LW,0.8084024010794914
744,huttobe01,Ben,Hutton,VAN,CA,D,0.7265415275390184
745,hymanza01,Zach,Hyman,TOR,CA,C,0.799495991216132
746,janmama02,Mattias,Janmark,DAL,SE,C,0.7749515042059867
747,johnsst03,Stephen,Johns,DAL,US,D,0.7775321019662496
748,johnsro02,Ross,Johnston,NYI,CA,LW,0.7141992336323556
749,kalinse01,Sergey,Kalinin,NJD,RU,C,0.6946715754919212
750,kapanka01,Kasperi,Kapanen,TOR,FI,RW,0.7627830257207194
751,kemppjo01,Joonas,Kemppainen,BOS,FI,LW,0.6631386824861634
752,kerota01,Tanner,Kero,CHI,US,RW,0.7407455460386267
753,khairju01,Jujhar,Khaira,EDM,CA,LW,0.7472763679521437
754,kuhnhto01,Tom,Kuhnhackl,PIT,DE,RW,0.739393039696477
755,kukande01,Dean,Kukan,CBJ,CH,D,0.8015240193878165
756,larkidy01,Dylan,Larkin,DET,US,C,0.839679395294418
757,leierta01,Taylor,Leier,PHI,CA,LW,0.6911905591082853
758,leipsbr01,Brendan,Leipsic,TOT,CA,LW,0.7614390995018466
759,lernobr01,Brett,Lernout,MTL,CA,D,0.6881678179577302
760,lindees01,Esa,Lindell,DAL,FI,D,0.798594126032087
761,manthan01,Anthony,Mantha,DET,CA,RW,0.8487247171135934
762,martian01,Andreas,Martinsen,TOT,NO,LW,0.6919860124662527
763,mathemi01,Mike,Matheson,FLA,CA,D,0.7928867631976823
764,mccanja01,Jared,McCann,FLA,CA,C,0.7435600332893282
765,mccarmi01,Michael,McCarron,MTL,US,RW,0.6805880730947941
766,mccorma01,Max,McCormick,OTT,US,LW,0.7150825165023914
767,mcdavco01,Connor,McDavid,EDM,CA,C,0.9439054132165998
768,mcginbr01,Brock,McGinn,CAR,CA,LW,0.767730571870566
769,medveev01,Evgeny,Medvedev,PHI,RU,D,0.776659002194413
770,merscmi01,Michael,Mersch,LAK,US,LW,0.6702615224270638
771,milanso01,Sonny,Milano,CBJ,US,LW,0.772764584081104
772,milleco02,Colin,Miller,VEG,CA,D,0.8134356707135597
773,morrijo04,Josh,Morrissey,WPG,CA,D,0.804410342716099
774,naklaja01,Jakub,Nakladal,CGY,CS,D,0.7264421914240777
775,nelsoca01,Casey,Nelson,BUF,US,D,0.706108884667141
776,nosekto01,Tomas,Nosek,VEG,CS,C,0.7159848892975826
777,nylanwi01,William,Nylander,TOR,SE,C,0.853917177259753
778,oneilbr01,Brian,O'Neill,NJD,US,C,0.6686248630536233
779,olofsgu01,Gustav,Olofsson,MIN,SE,D,0.7370534826142974
780,panarar01,Artemi,Panarin,CBJ,RU,LW,0.8979770060522991
